id;name;geoid;geoname;DM;datetime;;;;;;;
600;Precio mercado SPOT Diario;3;España;64.03;2015-06-25T22:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;59.61;2015-06-25T23:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;63.6;2015-06-26T00:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;61;2015-06-26T01:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;59.13;2015-06-26T02:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;59.32;2015-06-26T03:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;59.51;2015-06-26T04:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;60.18;2015-06-26T05:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;62.21;2015-06-26T06:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;64.13;2015-06-26T07:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;65.57;2015-06-26T08:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;67;2015-06-26T09:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;67.1;2015-06-26T10:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;67.57;2015-06-26T11:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;67.1;2015-06-26T12:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;66.1;2015-06-26T13:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;63.33;2015-06-26T14:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;61.75;2015-06-26T15:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;61.1;2015-06-26T16:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;62.1;2015-06-26T17:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;62;2015-06-26T18:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;61.94;2015-06-26T19:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;60.8;2015-06-26T20:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;61;2015-06-26T21:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;60.53;2015-06-26T22:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;56.1;2015-06-26T23:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;52.65;2015-06-27T00:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;46.03;2015-06-27T01:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;45.69;2015-06-27T02:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;45.99;2015-06-27T03:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;46.02;2015-06-27T04:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;46.03;2015-06-27T05:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;46.71;2015-06-27T06:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;48.14;2015-06-27T07:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;59.61;2015-06-27T08:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;64.19;2015-06-27T09:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;64.23;2015-06-27T10:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;65;2015-06-27T11:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;65;2015-06-27T12:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;65;2015-06-27T13:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;62.69;2015-06-27T14:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;59.61;2015-06-27T15:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;58.67;2015-06-27T16:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;58.6;2015-06-27T17:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;59;2015-06-27T18:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;56.03;2015-06-27T19:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;57.8;2015-06-27T20:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;59.13;2015-06-27T21:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;60.5;2015-06-27T22:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;52.65;2015-06-27T23:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;53.75;2015-06-28T00:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;46.64;2015-06-28T01:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;45.64;2015-06-28T02:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;45.5;2015-06-28T03:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;45.55;2015-06-28T04:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;45.64;2015-06-28T05:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;46.64;2015-06-28T06:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;45.79;2015-06-28T07:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;48.11;2015-06-28T08:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;46.64;2015-06-28T09:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;48.11;2015-06-28T10:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;52.34;2015-06-28T11:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;53.75;2015-06-28T12:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;57.19;2015-06-28T13:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;53.6;2015-06-28T14:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;48.11;2015-06-28T15:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;46.37;2015-06-28T16:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;45.45;2015-06-28T17:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;45.64;2015-06-28T18:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;46.37;2015-06-28T19:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;48.11;2015-06-28T20:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;56.6;2015-06-28T21:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;61.1;2015-06-28T22:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;56.87;2015-06-28T23:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;48.79;2015-06-29T00:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;46.02;2015-06-29T01:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;46.25;2015-06-29T02:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;46.37;2015-06-29T03:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;46.71;2015-06-29T04:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;48.9;2015-06-29T05:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;59.13;2015-06-29T06:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;62;2015-06-29T07:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;64.13;2015-06-29T08:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;64.19;2015-06-29T09:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;66;2015-06-29T10:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;66.5;2015-06-29T11:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;67.08;2015-06-29T12:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;65.57;2015-06-29T13:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;61.87;2015-06-29T14:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;61;2015-06-29T15:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;60.94;2015-06-29T16:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;62.5;2015-06-29T17:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;62.21;2015-06-29T18:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;62;2015-06-29T19:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;61.87;2015-06-29T20:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;63.01;2015-06-29T21:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;62.7;2015-06-29T22:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;59.75;2015-06-29T23:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;59.75;2015-06-30T00:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;52.65;2015-06-30T01:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;49;2015-06-30T02:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;49.34;2015-06-30T03:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;50;2015-06-30T04:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;52.48;2015-06-30T05:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;56.9;2015-06-30T06:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;59.75;2015-06-30T07:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;62.69;2015-06-30T08:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;64.08;2015-06-30T09:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;65;2015-06-30T10:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;66.5;2015-06-30T11:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;66.21;2015-06-30T12:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;64.23;2015-06-30T13:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;60.69;2015-06-30T14:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;59;2015-06-30T15:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;58.25;2015-06-30T16:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;59.61;2015-06-30T17:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;59.61;2015-06-30T18:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;59.61;2015-06-30T19:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;60.69;2015-06-30T20:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;62.21;2015-06-30T21:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;61.87;2015-06-30T22:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;56.25;2015-06-30T23:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;59.52;2015-07-01T00:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;51.1;2015-07-01T01:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;47.03;2015-07-01T02:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;48.5;2015-07-01T03:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;48.79;2015-07-01T04:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;50.51;2015-07-01T05:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;59.13;2015-07-01T06:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;60.8;2015-07-01T07:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;61.87;2015-07-01T08:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;64.23;2015-07-01T09:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;66.5;2015-07-01T10:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;67.1;2015-07-01T11:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;66.1;2015-07-01T12:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;65;2015-07-01T13:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;59.75;2015-07-01T14:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;59.61;2015-07-01T15:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;59.53;2015-07-01T16:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;61.1;2015-07-01T17:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;61.1;2015-07-01T18:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;61.1;2015-07-01T19:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;61.87;2015-07-01T20:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;63.71;2015-07-01T21:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;64.1;2015-07-01T22:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;59.13;2015-07-01T23:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;60.12;2015-07-02T00:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;55;2015-07-02T01:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;51.31;2015-07-02T02:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;52.64;2015-07-02T03:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;55.92;2015-07-02T04:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;59;2015-07-02T05:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;61.3;2015-07-02T06:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;63;2015-07-02T07:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;65.19;2015-07-02T08:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;69.01;2015-07-02T09:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;69.98;2015-07-02T10:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;70.02;2015-07-02T11:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;70.69;2015-07-02T12:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;69.98;2015-07-02T13:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;69.1;2015-07-02T14:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;68;2015-07-02T15:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;67.1;2015-07-02T16:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;68.09;2015-07-02T17:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;67.9;2015-07-02T18:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;65.69;2015-07-02T19:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;64.23;2015-07-02T20:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;65.11;2015-07-02T21:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;65.19;2015-07-02T22:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;62;2015-07-02T23:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;60.61;2015-07-03T00:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;56.9;2015-07-03T01:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;57.88;2015-07-03T02:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;59.67;2015-07-03T03:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;60;2015-07-03T04:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;59.67;2015-07-03T05:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;60.1;2015-07-03T06:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;62;2015-07-03T07:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;63.19;2015-07-03T08:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;65.01;2015-07-03T09:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;66.1;2015-07-03T10:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;65.69;2015-07-03T11:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;64.69;2015-07-03T12:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;61.6;2015-07-03T13:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;55.24;2015-07-03T14:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;54.99;2015-07-03T15:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;51.7;2015-07-03T16:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;60;2015-07-03T17:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;58.94;2015-07-03T18:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;57.34;2015-07-03T19:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;57.8;2015-07-03T20:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;62.37;2015-07-03T21:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;63.1;2015-07-03T22:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;59.67;2015-07-03T23:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;59.69;2015-07-04T00:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;51.1;2015-07-04T01:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;49.35;2015-07-04T02:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;49;2015-07-04T03:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;49.66;2015-07-04T04:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;49.8;2015-07-04T05:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;50.48;2015-07-04T06:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;50.47;2015-07-04T07:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;59.69;2015-07-04T08:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;62.29;2015-07-04T09:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;64.69;2015-07-04T10:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;65.69;2015-07-04T11:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;65.15;2015-07-04T12:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;64.41;2015-07-04T13:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;62.29;2015-07-04T14:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;54.5;2015-07-04T15:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;50.47;2015-07-04T16:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;49.99;2015-07-04T17:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;50.48;2015-07-04T18:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;50.84;2015-07-04T19:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;60.1;2015-07-04T20:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;64.33;2015-07-04T21:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;64.41;2015-07-04T22:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;59.69;2015-07-04T23:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;61.11;2015-07-05T00:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;50.84;2015-07-05T01:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;46.85;2015-07-05T02:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;45.64;2015-07-05T03:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;45.61;2015-07-05T04:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;45.45;2015-07-05T05:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;45.64;2015-07-05T06:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;44.32;2015-07-05T07:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;45.64;2015-07-05T08:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;47.35;2015-07-05T09:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;50.84;2015-07-05T10:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;55.1;2015-07-05T11:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;51.28;2015-07-05T12:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;52.5;2015-07-05T13:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;49.99;2015-07-05T14:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;46.71;2015-07-05T15:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;45.45;2015-07-05T16:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;44.59;2015-07-05T17:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;45.12;2015-07-05T18:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;46.02;2015-07-05T19:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;50.84;2015-07-05T20:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;64.13;2015-07-05T21:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;65.57;2015-07-05T22:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;60.53;2015-07-05T23:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;49.99;2015-07-06T00:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;46.6;2015-07-06T01:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;46.02;2015-07-06T02:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;46.37;2015-07-06T03:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;46.71;2015-07-06T04:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;49;2015-07-06T05:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;57;2015-07-06T06:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;59.69;2015-07-06T07:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;62;2015-07-06T08:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;67.17;2015-07-06T09:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;68.99;2015-07-06T10:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;69.1;2015-07-06T11:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;68.99;2015-07-06T12:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;67;2015-07-06T13:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;63.1;2015-07-06T14:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;59.69;2015-07-06T15:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;59.69;2015-07-06T16:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;60.11;2015-07-06T17:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;60.11;2015-07-06T18:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;65;2015-07-06T19:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;65.05;2015-07-06T20:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;64.41;2015-07-06T21:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;65.15;2015-07-06T22:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;60.49;2015-07-06T23:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;62.7;2015-07-07T00:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;60;2015-07-07T01:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;50.84;2015-07-07T02:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;51;2015-07-07T03:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;51.57;2015-07-07T04:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;56.9;2015-07-07T05:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;62;2015-07-07T06:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;62.5;2015-07-07T07:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;65;2015-07-07T08:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;67.48;2015-07-07T09:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;68.6;2015-07-07T10:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;69;2015-07-07T11:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;69.01;2015-07-07T12:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;68.09;2015-07-07T13:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;64.89;2015-07-07T14:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;63.96;2015-07-07T15:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;62.7;2015-07-07T16:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;62.73;2015-07-07T17:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;61.61;2015-07-07T18:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;59.69;2015-07-07T19:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;54.07;2015-07-07T20:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;56.4;2015-07-07T21:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;59.69;2015-07-07T22:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;55;2015-07-07T23:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;60.53;2015-07-08T00:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;51.28;2015-07-08T01:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;48.5;2015-07-08T02:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;48.5;2015-07-08T03:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;48.5;2015-07-08T04:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;48.5;2015-07-08T05:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;52.13;2015-07-08T06:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;52.34;2015-07-08T07:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;59.69;2015-07-08T08:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;64;2015-07-08T09:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;65.1;2015-07-08T10:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;67.08;2015-07-08T11:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;68.15;2015-07-08T12:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;68.1;2015-07-08T13:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;66.54;2015-07-08T14:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;64.41;2015-07-08T15:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;64.13;2015-07-08T16:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;64.18;2015-07-08T17:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;62.5;2015-07-08T18:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;60.25;2015-07-08T19:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;60.11;2015-07-08T20:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;61.57;2015-07-08T21:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;61.11;2015-07-08T22:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;55;2015-07-08T23:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;49.99;2015-07-09T00:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;47.98;2015-07-09T01:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;45.88;2015-07-09T02:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;45.79;2015-07-09T03:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;45.79;2015-07-09T04:00:00;;;;;;;
